1000.0,1000.0,0,0,-1
49,24,77,40,0
49,16,77,32,0
60,3,66,17,0
59,15,62,16,0
59,15,60,16,1
60,15,61,16,1
61,15,62,16,1
64,15,65,16,1
65,15,66,16,1
61,15,62,16,0
60,15,61,16,0
64,15,65,16,0
65,15,66,16,0
63,18,64,19,1
63,18,64,19,0
62,18,63,19,1
59,21,60,22,1
65,21,66,22,1
62,24,63,25,1
68,18,69,19,1
71,21,72,22,1
74,18,75,19,1
56,18,57,19,1
50,18,51,19,1
48,16,49,40,0
53,21,54,22,1
56,24,56,24,1
56,24,57,25,1
50,24,50,24,1
50,24,51,25,1
68,24,69,25,1
73,24,74,25,1
62,30,63,31,2
59,27,60,28,1
53,27,54,28,1
66,27,67,28,1
65,27,66,28,1
71,27,72,28,1
76,18,77,19,1
76,18,77,19,0
66,27,67,28,0
74,24,75,25,1
73,24,74,25,0
56,30,57,31,1
68,30,69,31,1
50,30,51,31,1
74,30,75,31,1
59,34,60,35,2
65,34,66,35,2
65,33,66,34,2
59,33,60,34,2
68,36,69,37,2
71,39,72,40,2
56,36,57,37,2
62,36,63,37,2
53,39,54,40,2
59,39,60,40,2
65,39,66,40,2
59,34,60,35,0
65,34,66,35,0
53,33,54,34,1
50,36,51,37,1
71,33,72,34,1
74,36,75,37,1
48,40,77,45,0
1000.0,1000.0,0,0,-1
49,24,77,40,0
49,16,77,32,0
60,3,66,17,0
59,15,62,16,0
59,15,60,16,1
60,15,61,16,1
61,15,62,16,1
64,15,65,16,1
65,15,66,16,1
61,15,62,16,0
60,15,61,16,0
64,15,65,16,0
65,15,66,16,0
63,18,64,19,1
63,18,64,19,0
62,18,63,19,1
59,21,60,22,1
65,21,66,22,1
62,24,63,25,1
68,18,69,19,1
71,21,72,22,1
74,18,75,19,1
56,18,57,19,1
50,18,51,19,1
48,16,49,40,0
53,21,54,22,1
56,24,56,24,1
56,24,57,25,1
50,24,50,24,1
50,24,51,25,1
68,24,69,25,1
73,24,74,25,1
62,30,63,31,2
59,27,60,28,1
53,27,54,28,1
66,27,67,28,1
65,27,66,28,1
71,27,72,28,1
76,18,77,19,1
76,18,77,19,0
66,27,67,28,0
74,24,75,25,1
73,24,74,25,0
56,30,57,31,1
68,30,69,31,1
50,30,51,31,1
74,30,75,31,1
59,34,60,35,2
65,34,66,35,2
65,33,66,34,2
59,33,60,34,2
68,36,69,37,2
71,39,72,40,2
56,36,57,37,2
62,36,63,37,2
53,39,54,40,2
59,39,60,40,2
65,39,66,40,2
59,34,60,35,0
65,34,66,35,0
53,33,54,34,1
50,36,51,37,1
71,33,72,34,1
74,36,75,37,1
