10,5,20,30,0
40,5,50,30,0
5,20,55,30,0
70,30,80,60,0
40,25,50,60,0
35,59,85,70,0
15,29,55,31,2
5,19,25,21,2
4,19,6,31,2
54,19,56,31,2
35,69,85,71,3
35,58,85,60,3
34,59,36,71,3
84,59,86,71,3
261,557,0,0,4
6,20,26,21,0
5,20,6,21,0
5,20,6,29,0
4,28,5,29,0
15,28,33,29,0
33,28,34,29,0
15,28,33,29,0
14,28,36,29,0
15,28,35,29,0
14,27,33,29,0
14,28,36,29,0
14,27,36,30,0
35,27,53,30,0
53,20,55,29,0
51,26,55,30,0
10,15,12,15,0
10,15,21,21,0
20,14,23,19,1
19,18,20,19,2
40,29,41,30,0
39,29,40,30,0
41,29,42,30,0
43,29,44,30,0
42,29,43,30,0
46,30,46,30,0
44,29,45,30,0
45,29,46,30,0
46,29,47,30,0
47,29,48,30,0
48,29,49,30,0
39,57,40,58,0
40,57,41,58,0
42,57,43,58,0
41,57,42,58,0
43,57,44,58,0
45,58,45,58,0
45,57,46,58,0
46,57,47,58,0
47,57,48,58,0
48,57,49,58,0
45,58,45,58,0
44,57,45,58,0
35,59,81,70,0
80,58,81,59,0
81,58,82,59,0
82,58,83,59,0
81,59,85,70,0
71,57,72,58,0
70,57,71,58,0
73,57,74,58,0
69,57,70,58,0
72,57,73,58,0
75,57,76,58,0
74,57,75,58,0
77,57,78,58,0
78,57,79,58,0
76,57,77,58,0
261,557,1488,670,4
41,29,42,30,0
41,30,41,30,0
39,29,40,30,0
40,29,41,30,0
42,29,43,30,0
43,29,44,30,0
44,29,45,30,0
46,29,47,30,0
45,29,46,30,0
48,30,48,30,0
48,29,49,30,0
47,29,48,30,0
261,557,1488,670,4
40,29,41,30,0
39,29,40,30,0
41,29,42,30,0
43,29,44,30,0
42,29,43,30,0
44,29,45,30,0
46,29,47,30,0
45,29,46,30,0
48,29,49,30,0
47,29,48,30,0
261,557,1488,670,4
40,29,41,30,0
39,29,40,30,0
41,29,42,30,0
43,29,44,30,0
42,29,43,30,0
44,29,45,30,0
46,29,47,30,0
45,29,46,30,0
48,29,49,30,0
47,29,48,30,0
261,557,1488,670,4
41,30,41,30,0
40,29,42,31,0
41,29,43,31,0
39,29,41,31,0
42,29,44,31,0
43,29,45,31,0
44,29,46,31,0
47,30,47,30,0
45,29,47,31,0
46,29,48,31,0
47,29,49,31,0
48,29,50,31,0
261,557,1488,670,4
39,30,40,31,2
261,557,1488,670,4
11,31,12,32,0
13,31,14,32,0
15,31,16,32,0
17,31,18,32,0
17,33,18,34,0
15,33,16,34,0
13,33,14,34,0
11,33,12,34,0
11,35,12,36,0
13,35,14,36,0
15,35,16,36,0
17,35,18,36,0
17,37,18,38,0
15,37,15,37,0
13,37,14,38,0
15,37,16,38,0
11,37,12,38,0
261,557,1488,670,4
10,31,21,37,1
8,33,27,43,1
4,28,4,28,2
4,28,4,28,2
4,28,4,28,2
4,28,5,29,2
5,29,6,30,0
5,30,16,31,2
20,19,21,20,2
19,18,20,19,0
7,30,12,30,0
6,30,13,30,1
7,30,17,30,1
7,30,17,31,1
17,30,21,31,1
21,30,23,31,1
6,30,7,31,1
39,57,40,58,1
69,57,70,58,1
80,58,81,59,3
81,58,82,59,3
82,58,83,59,3
79,58,80,59,0
76,58,77,59,0
77,58,78,59,0
78,58,79,59,0
75,58,76,59,0
74,58,75,59,0
73,58,74,59,0
72,58,73,59,0
71,58,72,59,0
70,58,71,59,0
49,58,50,59,0
48,58,49,59,0
47,58,48,59,0
46,58,46,58,0
45,58,46,59,0
46,58,46,58,0
46,58,46,58,0
46,58,47,59,0
43,58,44,59,0
44,58,45,59,0
42,58,43,59,0
41,58,42,59,0
40,58,41,59,0
261,557,1488,670,4
1000.0,1000.0,0,0,-1
10,5,12,20,1
18,5,20,20,1
12,5,18,7,1
40,5,50,7,1
40,30,41,31,2
41,30,42,31,2
42,30,43,31,2
43,30,44,31,2
44,30,45,31,2
45,30,46,31,2
45,29,46,30,2
45,28,46,29,2
45,27,45,27,2
45,26,46,27,2
45,27,46,28,2
45,18,46,19,2
45,19,46,20,2
45,20,46,21,2
45,21,45,21,2
45,22,46,23,2
45,23,46,24,2
45,24,46,25,2
45,25,46,26,2
45,21,46,22,2
44,10,46,30,1
23,30,46,31,1
40,31,40,31,1
41,31,42,32,1
40,31,41,32,1
42,31,43,32,1
43,31,44,32,1
44,31,45,32,1
45,31,46,32,1
46,24,51,26,1
51,24,52,25,1
51,25,52,26,1
54,19,55,20,1
55,19,57,31,1
50,30,56,32,1
19,18,26,20,1
3,18,10,20,1
3,19,5,31,1
5,30,6,31,1
5,30,6,31,2
6,30,6,30,2
7,30,7,30,2
6,30,7,31,2
7,30,7,30,2
8,30,9,31,2
7,30,8,31,2
10,30,11,31,2
9,30,10,31,2
11,30,12,31,2
7,24,43,26,1
7,25,8,26,0
7,24,8,25,0
43,24,44,25,1
43,25,44,26,1
18,19,20,25,1
20,24,21,25,0
20,25,21,26,0
21,24,21,24,0
21,25,22,26,0
21,24,22,25,0
22,24,23,25,0
22,25,23,26,0
8,24,9,25,0
8,25,9,26,0
23,24,24,25,0
23,25,24,26,0
11,30,12,31,0
10,30,11,31,0
4,30,12,31,1
34,30,35,31,2
35,30,36,31,2
36,30,37,31,2
37,30,38,31,2
33,30,34,31,2
32,30,33,31,2
31,30,32,31,2
30,30,31,31,2
29,30,30,31,2
28,30,29,31,2
27,30,28,31,2
38,30,39,31,2
39,30,39,30,2
40,30,41,31,2
39,30,40,31,2
45,36,51,38,1
44,36,45,37,1
44,37,45,38,1
39,42,46,44,1
44,44,46,64,1
44,64,45,65,1
45,64,46,65,1
45,65,46,66,1
44,65,45,66,1
43,58,47,66,0
40,58,41,59,2
41,58,42,59,2
42,58,43,59,3
41,58,42,59,3
40,58,40,58,3
42,58,43,59,3
43,58,44,59,3
44,58,45,59,3
45,58,45,58,3
40,58,41,59,3
45,58,46,59,3
38,43,46,58,1
54,20,56,30,0
34,58,35,59,3
85,58,86,59,3
50,57,52,66,1
38,62,51,67,1
37,61,39,68,0
37,66,52,68,0
50,58,52,66,2
50,58,52,66,3
39,62,52,66,3
40,63,51,65,1
56,62,66,71,1
55,60,71,63,0
70,57,72,66,1
70,62,71,63,1
71,63,81,66,1
68,53,76,57,1
71,55,76,64,1
73,33,80,48,1
72,32,80,34,0
71,32,74,49,0
74,48,75,49,1
75,48,76,49,1
76,48,77,49,1
77,48,78,49,1
78,48,79,49,1
79,48,80,49,1
56,63,57,71,2
56,63,57,71,3
56,63,66,64,3
65,63,66,71,3
70,58,71,66,3
70,65,81,66,3
80,63,81,64,3
80,64,81,65,3
75,63,81,63,3
75,63,81,64,3
75,58,76,63,3
70,58,70,58,3
70,58,75,59,3
56,70,66,71,3
15,9,16,10,4
300,180,1560,640,4
1000.0,1000.0,0,0,-1
1,17,9,33,1
5,20,9,30,0
300,180,1560,640,4
1000.0,1000.0,0,0,-1
20,16,40,20,1
50,16,57,20,1
56,18,60,31,1
50,30,60,33,1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
52,17,61,37,1
52,20,56,30,0
300,180,1560,640,4
1000.0,1000.0,0,0,-1
20,17,40,24,1
20,20,42,24,0
46,26,56,36,1
46,26,50,36,0
46,26,56,30,0
300,180,1560,640,4
1000.0,1000.0,0,0,-1
20,17,40,24,1
20,20,42,24,0
46,26,56,36,1
46,26,50,36,0
46,26,56,30,0
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
71,38,72,39,4
1434,766,1560,640,4
1000.0,1000.0,0,0,-1
15,9,16,10,4
300,180,1560,640,4
1000.0,1000.0,0,0,-1
47,55,48,56,4
959,1109,1560,640,4
1000.0,1000.0,0,0,-1
15,9,16,10,4
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
30,21,31,22,0
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
31,21,31,21,7
31,21,32,22,7
31,21,32,22,7
31,20,31,20,7
30,20,31,21,7
30,21,30,21,7
30,21,30,21,7
31,21,31,21,7
300,180,1560,640,4
1000.0,1000.0,0,0,-1
34,22,0,0,6
34,22,35,23,6
42,13,0,0,6
42,13,43,14,6
300,180,1560,640,4
1000.0,1000.0,0,0,-1
32,22,33,23,7
33,22,34,23,7
33,22,34,23,7
34,22,35,23,7
34,22,35,23,7
300,180,1560,640,4
1000.0,1000.0,0,0,-1
32,22,0,0,6
32,22,33,23,6
49,22,0,0,6
49,22,49,22,6
48,31,0,0,6
48,31,49,32,6
300,180,1560,640,4
1000.0,1000.0,0,0,-1
31,21,32,22,7
49,21,50,22,7
300,180,1560,640,4
1000.0,1000.0,0,0,-1
32,22,0,0,7
32,22,33,23,7
49,22,0,0,7
49,22,50,23,7
300,180,1560,640,4
1000.0,1000.0,0,0,-1
48,31,0,0,7
47,31,48,32,7
42,13,0,0,7
42,13,43,14,7
22,23,0,0,6
22,23,23,24,6
15,28,0,0,6
15,28,16,29,6
300,180,1560,640,4
1000.0,1000.0,0,0,-1
22,23,0,0,7
21,23,22,24,7
15,28,0,0,7
15,27,16,28,7
42,28,0,0,6
42,28,43,29,6
40,30,41,31,1
300,180,1560,640,4
1000.0,1000.0,0,0,-1
22,23,0,0,7
21,23,22,24,7
15,28,0,0,7
15,27,16,28,7
42,28,0,0,6
42,28,43,29,6
40,30,41,31,1
47,56,0,0,6
47,56,48,57,6
47,56,0,0,7
47,56,48,57,7
48,56,0,0,6
48,56,49,57,6
300,180,1560,640,4
1000.0,1000.0,0,0,-1
41,28,0,0,5
41,28,42,29,5
41,28,0,0,6
41,28,42,29,0
42,28,0,0,5
42,28,42,28,5
48,57,0,0,5
48,57,49,58,5
300,180,1560,640,4
256.0,256.0,0,0,-1
300,180,300,400,4
300,180,300,400,4
300,180,280,440,4
300,180,180,460,4
300,180,1560,640,4
300,180,1560,640,4
300,180,1560,640,4
256.0,256.0,0,0,-1
57,68,65,73,1
71,56,75,62,1
300,180,1560,640,4
256.0,256.0,0,0,-1
300,180,1560,640,4
300,180,1560,640,4
256.0,256.0,0,0,-1
18,15,35,23,1
24,15,37,24,1
371.0,326.0,0,5,0,1
372.0,325.0,0,5,0,1
375.0,324.0,0,5,0,1
381.0,323.0,0,5,0,1
388.0,322.0,0,5,0,1
394.0,321.0,0,5,0,1
401.0,320.0,0,5,0,1
408.0,320.0,0,5,0,1
415.0,320.0,0,5,0,1
423.0,320.0,0,5,0,1
430.0,320.0,0,5,0,1
435.0,320.0,0,5,0,1
439.0,320.0,0,5,0,1
453.0,320.0,0,5,0,1
460.0,320.0,0,5,0,1
467.0,320.0,0,5,0,1
476.0,320.0,0,5,0,1
487.0,319.0,0,5,0,1
496.0,317.0,0,5,0,1
504.0,316.0,0,5,0,1
511.0,315.0,0,5,0,1
518.0,314.0,0,5,0,1
524.0,313.0,0,5,0,1
528.0,313.0,0,5,0,1
534.0,311.0,0,5,0,1
537.0,311.0,0,5,0,1
540.0,310.0,0,5,0,1
543.0,310.0,0,5,0,1
545.0,310.0,0,5,0,1
547.0,310.0,0,5,0,1
549.0,310.0,0,5,0,1
551.0,309.0,0,5,0,1
553.0,309.0,0,5,0,1
556.0,309.0,0,5,0,1
558.0,309.0,0,5,0,1
561.0,309.0,0,5,0,1
564.0,309.0,0,5,0,1
567.0,309.0,0,5,0,1
569.0,309.0,0,5,0,1
572.0,309.0,0,5,0,1
575.0,309.0,0,5,0,1
578.0,308.0,0,5,0,1
581.0,308.0,0,5,0,1
583.0,308.0,0,5,0,1
586.0,308.0,0,5,0,1
588.0,308.0,0,5,0,1
593.0,308.0,0,5,0,1
596.0,308.0,0,5,0,1
599.0,308.0,0,5,0,1
602.0,308.0,0,5,0,1
606.0,308.0,0,5,0,1
610.0,309.0,0,5,0,1
613.0,309.0,0,5,0,1
617.0,309.0,0,5,0,1
621.0,309.0,0,5,0,1
625.0,310.0,0,5,0,1
629.0,311.0,0,5,0,1
631.0,311.0,0,5,0,1
633.0,311.0,0,5,0,1
636.0,311.0,0,5,0,1
638.0,311.0,0,5,0,1
640.0,311.0,0,5,0,1
641.0,311.0,0,5,0,1
642.0,311.0,0,5,0,1
644.0,311.0,0,5,0,1
645.0,311.0,0,5,0,1
646.0,311.0,0,5,0,1
647.0,313.0,0,5,0,1
649.0,313.0,0,5,0,1
649.0,315.0,0,5,0,1
650.0,315.0,0,5,0,1
651.0,316.0,0,5,0,1
653.0,317.0,0,5,0,1
653.0,318.0,0,5,0,1
654.0,319.0,0,5,0,1
655.0,319.0,0,5,0,1
657.0,320.0,0,5,0,1
658.0,321.0,0,5,0,1
659.0,322.0,0,5,0,1
660.0,323.0,0,5,0,1
660.0,324.0,0,5,0,1
660.0,325.0,0,5,0,1
661.0,326.0,0,5,0,1
662.0,327.0,0,5,0,1
660.0,330.0,0,3,0,1
661.0,332.0,0,3,0,1
663.0,334.0,0,3,0,1
667.0,337.0,0,3,0,1
670.0,339.0,0,3,0,1
675.0,341.0,0,3,0,1
680.0,345.0,0,3,0,1
684.0,347.0,0,3,0,1
690.0,350.0,0,3,0,1
696.0,352.0,0,3,0,1
702.0,354.0,0,3,0,1
707.0,356.0,0,3,0,1
713.0,358.0,0,3,0,1
715.0,358.0,0,3,0,1
719.0,362.0,0,3,0,1
720.0,362.0,0,3,0,1
721.0,363.0,0,3,0,1
723.0,364.0,0,3,0,1
724.0,364.0,0,3,0,1
