329.0,322.0,0,4,0,1
328.0,322.0,0,4,0,1
328.0,323.0,0,4,0,1
327.0,324.0,0,4,0,1
326.0,325.0,0,4,0,1
326.0,326.0,0,4,0,1
325.0,327.0,0,4,0,1
325.0,329.0,0,4,0,1
324.0,330.0,0,4,0,1
323.0,331.0,0,4,0,1
323.0,333.0,0,4,0,1
322.0,335.0,0,4,0,1
322.0,337.0,0,4,0,1
321.0,339.0,0,4,0,1
321.0,341.0,0,4,0,1
321.0,343.0,0,4,0,1
320.0,344.0,0,4,0,1
320.0,347.0,0,4,0,1
319.0,349.0,0,4,0,1
318.0,352.0,0,4,0,1
318.0,354.0,0,4,0,1
318.0,356.0,0,4,0,1
316.0,360.0,0,4,0,1
315.0,361.0,0,4,0,1
314.0,364.0,0,4,0,1
314.0,367.0,0,4,0,1
314.0,370.0,0,4,0,1
312.0,373.0,0,4,0,1
312.0,375.0,0,4,0,1
311.0,377.0,0,4,0,1
311.0,380.0,0,4,0,1
310.0,383.0,0,4,0,1
309.0,385.0,0,4,0,1
308.0,387.0,0,4,0,1
308.0,390.0,0,4,0,1
308.0,393.0,0,4,0,1
307.0,397.0,0,4,0,1
306.0,399.0,0,4,0,1
305.0,402.0,0,4,0,1
304.0,405.0,0,4,0,1
304.0,408.0,0,4,0,1
303.0,410.0,0,4,0,1
303.0,413.0,0,4,0,1
303.0,415.0,0,4,0,1
302.0,418.0,0,4,0,1
301.0,421.0,0,4,0,1
301.0,424.0,0,4,0,1
301.0,428.0,0,4,0,1
300.0,431.0,0,4,0,1
300.0,434.0,0,4,0,1
299.0,437.0,0,4,0,1
298.0,440.0,0,4,0,1
298.0,444.0,0,4,0,1
297.0,447.0,0,4,0,1
297.0,450.0,0,4,0,1
297.0,453.0,0,4,0,1
297.0,457.0,0,4,0,1
297.0,460.0,0,4,0,1
297.0,462.0,0,4,0,1
297.0,466.0,0,4,0,1
297.0,468.0,0,4,0,1
297.0,473.0,0,4,0,1
297.0,475.0,0,4,0,1
297.0,479.0,0,4,0,1
297.0,482.0,0,4,0,1
298.0,485.0,0,4,0,1
299.0,488.0,0,4,0,1
299.0,491.0,0,4,0,1
301.0,495.0,0,4,0,1
301.0,498.0,0,4,0,1
303.0,501.0,0,4,0,1
304.0,504.0,0,4,0,1
305.0,509.0,0,4,0,1
306.0,512.0,0,4,0,1
307.0,515.0,0,4,0,1
309.0,520.0,0,4,0,1
310.0,525.0,0,4,0,1
311.0,528.0,0,4,0,1
313.0,534.0,0,4,0,1
314.0,537.0,0,4,0,1
315.0,543.0,0,4,0,1
316.0,547.0,0,4,0,1
318.0,551.0,0,4,0,1
319.0,555.0,0,4,0,1
320.0,559.0,0,4,0,1
321.0,563.0,0,4,0,1
321.0,566.0,0,4,0,1
322.0,569.0,0,4,0,1
323.0,572.0,0,4,0,1
324.0,574.0,0,4,0,1
325.0,577.0,0,4,0,1
326.0,580.0,0,4,0,1
327.0,581.0,0,4,0,1
328.0,583.0,0,4,0,1
329.0,585.0,0,4,0,1
329.0,586.0,0,4,0,1
329.0,587.0,0,4,0,1
361.0,616.0,0,4,0,1
359.0,617.0,0,4,0,1
359.0,618.0,0,4,0,1
359.0,619.0,0,4,0,1
359.0,620.0,0,4,0,1
358.0,621.0,0,4,0,1
358.0,623.0,0,4,0,1
358.0,625.0,0,4,0,1
358.0,628.0,0,4,0,1
358.0,630.0,0,4,0,1
358.0,633.0,0,4,0,1
358.0,637.0,0,4,0,1
360.0,642.0,0,4,0,1
361.0,645.0,0,4,0,1
363.0,650.0,0,4,0,1
366.0,653.0,0,4,0,1
368.0,659.0,0,4,0,1
371.0,664.0,0,4,0,1
374.0,669.0,0,4,0,1
377.0,673.0,0,4,0,1
381.0,680.0,0,4,0,1
384.0,684.0,0,4,0,1
387.0,689.0,0,4,0,1
390.0,693.0,0,4,0,1
392.0,696.0,0,4,0,1
396.0,701.0,0,4,0,1
397.0,705.0,0,4,0,1
400.0,707.0,0,4,0,1
401.0,710.0,0,4,0,1
404.0,713.0,0,4,0,1
406.0,715.0,0,4,0,1
409.0,719.0,0,4,0,1
412.0,722.0,0,4,0,1
414.0,724.0,0,4,0,1
417.0,729.0,0,4,0,1
420.0,734.0,0,4,0,1
423.0,738.0,0,4,0,1
426.0,741.0,0,4,0,1
430.0,745.0,0,4,0,1
432.0,749.0,0,4,0,1
435.0,752.0,0,4,0,1
438.0,757.0,0,4,0,1
440.0,759.0,0,4,0,1
443.0,764.0,0,4,0,1
447.0,769.0,0,4,0,1
451.0,773.0,0,4,0,1
455.0,778.0,0,4,0,1
458.0,784.0,0,4,0,1
462.0,789.0,0,4,0,1
468.0,794.0,0,4,0,1
472.0,800.0,0,4,0,1
476.0,805.0,0,4,0,1
481.0,811.0,0,4,0,1
487.0,817.0,0,4,0,1
492.0,822.0,0,4,0,1
497.0,829.0,0,4,0,1
501.0,834.0,0,4,0,1
507.0,838.0,0,4,0,1
511.0,843.0,0,4,0,1
516.0,847.0,0,4,0,1
521.0,852.0,0,4,0,1
527.0,855.0,0,4,0,1
532.0,859.0,0,4,0,1
536.0,861.0,0,4,0,1
540.0,864.0,0,4,0,1
543.0,866.0,0,4,0,1
547.0,868.0,0,4,0,1
549.0,869.0,0,4,0,1
551.0,870.0,0,4,0,1
553.0,871.0,0,4,0,1
554.0,872.0,0,4,0,1
556.0,873.0,0,4,0,1
557.0,873.0,0,4,0,1
558.0,873.0,0,4,0,1
559.0,873.0,0,4,0,1
559.0,874.0,0,4,0,1
560.0,874.0,0,4,0,1
562.0,875.0,0,4,0,1
563.0,875.0,0,4,0,1
582.0,912.0,0,4,0,1
583.0,914.0,0,4,0,1
585.0,915.0,0,4,0,1
587.0,917.0,0,4,0,1
590.0,919.0,0,4,0,1
593.0,922.0,0,4,0,1
596.0,925.0,0,4,0,1
600.0,928.0,0,4,0,1
604.0,931.0,0,4,0,1
607.0,932.0,0,4,0,1
610.0,935.0,0,4,0,1
615.0,937.0,0,4,0,1
620.0,941.0,0,4,0,1
625.0,944.0,0,4,0,1
631.0,947.0,0,4,0,1
637.0,951.0,0,4,0,1
643.0,955.0,0,4,0,1
651.0,959.0,0,4,0,1
658.0,963.0,0,4,0,1
667.0,967.0,0,4,0,1
675.0,972.0,0,4,0,1
685.0,976.0,0,4,0,1
695.0,981.0,0,4,0,1
705.0,987.0,0,4,0,1
717.0,990.0,0,4,0,1
724.0,993.0,0,4,0,1
731.0,996.0,0,4,0,1
737.0,998.0,0,4,0,1
743.0,1001.0,0,4,0,1
752.0,1003.0,0,4,0,1
759.0,1006.0,0,4,0,1
766.0,1008.0,0,4,0,1
775.0,1011.0,0,4,0,1
782.0,1013.0,0,4,0,1
792.0,1016.0,0,4,0,1
799.0,1017.0,0,4,0,1
807.0,1020.0,0,4,0,1
816.0,1021.0,0,4,0,1
823.0,1023.0,0,4,0,1
830.0,1024.0,0,4,0,1
837.0,1025.0,0,4,0,1
844.0,1026.0,0,4,0,1
851.0,1027.0,0,4,0,1
860.0,1028.0,0,4,0,1
867.0,1029.0,0,4,0,1
875.0,1030.0,0,4,0,1
882.0,1032.0,0,4,0,1
891.0,1033.0,0,4,0,1
898.0,1034.0,0,4,0,1
905.0,1037.0,0,4,0,1
916.0,1038.0,0,4,0,1
926.0,1040.0,0,4,0,1
933.0,1041.0,0,4,0,1
945.0,1042.0,0,4,0,1
952.0,1044.0,0,4,0,1
960.0,1045.0,0,4,0,1
970.0,1047.0,0,4,0,1
980.0,1048.0,0,4,0,1
990.0,1050.0,0,4,0,1
999.0,1052.0,0,4,0,1
1009.0,1053.0,0,4,0,1
1019.0,1054.0,0,4,0,1
1027.0,1055.0,0,4,0,1
1035.0,1055.0,0,4,0,1
1046.0,1056.0,0,4,0,1
1055.0,1057.0,0,4,0,1
1063.0,1057.0,0,4,0,1
1073.0,1058.0,0,4,0,1
1081.0,1059.0,0,4,0,1
1089.0,1059.0,0,4,0,1
1096.0,1059.0,0,4,0,1
1104.0,1059.0,0,4,0,1
1114.0,1059.0,0,4,0,1
1122.0,1059.0,0,4,0,1
1130.0,1059.0,0,4,0,1
1140.0,1058.0,0,4,0,1
1148.0,1057.0,0,4,0,1
1157.0,1055.0,0,4,0,1
1167.0,1051.0,0,4,0,1
1177.0,1048.0,0,4,0,1
1188.0,1045.0,0,4,0,1
1199.0,1041.0,0,4,0,1
1209.0,1039.0,0,4,0,1
1221.0,1037.0,0,4,0,1
1233.0,1032.0,0,4,0,1
1245.0,1029.0,0,4,0,1
1256.0,1028.0,0,4,0,1
1267.0,1023.0,0,4,0,1
1277.0,1020.0,0,4,0,1
1287.0,1018.0,0,4,0,1
1297.0,1015.0,0,4,0,1
1306.0,1011.0,0,4,0,1
1315.0,1008.0,0,4,0,1
1325.0,1004.0,0,4,0,1
1337.0,999.0,0,4,0,1
1344.0,995.0,0,4,0,1
1354.0,990.0,0,4,0,1
1363.0,985.0,0,4,0,1
1370.0,981.0,0,4,0,1
1378.0,976.0,0,4,0,1
1385.0,972.0,0,4,0,1
1391.0,967.0,0,4,0,1
1398.0,962.0,0,4,0,1
1405.0,957.0,0,4,0,1
1410.0,954.0,0,4,0,1
1416.0,948.0,0,4,0,1
1421.0,943.0,0,4,0,1
1426.0,938.0,0,4,0,1
1433.0,933.0,0,4,0,1
1437.0,928.0,0,4,0,1
1441.0,923.0,0,4,0,1
1443.0,918.0,0,4,0,1
1446.0,914.0,0,4,0,1
1449.0,909.0,0,4,0,1
1451.0,904.0,0,4,0,1
1453.0,900.0,0,4,0,1
1455.0,895.0,0,4,0,1
1456.0,892.0,0,4,0,1
1458.0,888.0,0,4,0,1
1460.0,885.0,0,4,0,1
1461.0,881.0,0,4,0,1
1462.0,879.0,0,4,0,1
1463.0,878.0,0,4,0,1
1468.0,879.0,0,4,0,1
1468.0,878.0,0,4,0,1
1470.0,878.0,0,4,0,1
1470.0,877.0,0,4,0,1
1470.0,875.0,0,4,0,1
1470.0,874.0,0,4,0,1
1472.0,871.0,0,4,0,1
1474.0,868.0,0,4,0,1
1475.0,865.0,0,4,0,1
1477.0,860.0,0,4,0,1
1480.0,855.0,0,4,0,1
1483.0,849.0,0,4,0,1
1485.0,843.0,0,4,0,1
1488.0,836.0,0,4,0,1
1490.0,828.0,0,4,0,1
1493.0,819.0,0,4,0,1
1498.0,809.0,0,4,0,1
1501.0,799.0,0,4,0,1
1506.0,788.0,0,4,0,1
1509.0,777.0,0,4,0,1
1514.0,765.0,0,4,0,1
1517.0,753.0,0,4,0,1
1520.0,742.0,0,4,0,1
1524.0,731.0,0,4,0,1
1527.0,719.0,0,4,0,1
1530.0,711.0,0,4,0,1
1534.0,700.0,0,4,0,1
1537.0,690.0,0,4,0,1
1539.0,682.0,0,4,0,1
1541.0,674.0,0,4,0,1
1544.0,665.0,0,4,0,1
1545.0,658.0,0,4,0,1
1547.0,650.0,0,4,0,1
1549.0,643.0,0,4,0,1
1550.0,636.0,0,4,0,1
1553.0,627.0,0,4,0,1
1555.0,620.0,0,4,0,1
1555.0,612.0,0,4,0,1
1556.0,603.0,0,4,0,1
1557.0,595.0,0,4,0,1
1559.0,588.0,0,4,0,1
1561.0,581.0,0,4,0,1
1561.0,572.0,0,4,0,1
1562.0,565.0,0,4,0,1
1562.0,560.0,0,4,0,1
1562.0,554.0,0,4,0,1
1562.0,549.0,0,4,0,1
1563.0,544.0,0,4,0,1
1563.0,540.0,0,4,0,1
1563.0,537.0,0,4,0,1
1563.0,533.0,0,4,0,1
1563.0,530.0,0,4,0,1
1562.0,527.0,0,4,0,1
1562.0,526.0,0,4,0,1
1562.0,524.0,0,4,0,1
1561.0,522.0,0,4,0,1
1561.0,521.0,0,4,0,1
1561.0,520.0,0,4,0,1
1561.0,519.0,0,4,0,1
1561.0,518.0,0,4,0,1
1578.0,473.0,0,4,0,1
1578.0,472.0,0,4,0,1
1578.0,471.0,0,4,0,1
1576.0,469.0,0,4,0,1
1576.0,466.0,0,4,0,1
1574.0,462.0,0,4,0,1
1574.0,456.0,0,4,0,1
1574.0,449.0,0,4,0,1
1574.0,440.0,0,4,0,1
1574.0,431.0,0,4,0,1
1574.0,423.0,0,4,0,1
1574.0,415.0,0,4,0,1
1575.0,404.0,0,4,0,1
1575.0,396.0,0,4,0,1
1575.0,388.0,0,4,0,1
1576.0,380.0,0,4,0,1
1576.0,371.0,0,4,0,1
1576.0,364.0,0,4,0,1
1576.0,356.0,0,4,0,1
1576.0,348.0,0,4,0,1
1576.0,341.0,0,4,0,1
1577.0,332.0,0,4,0,1
1577.0,325.0,0,4,0,1
1577.0,317.0,0,4,0,1
1577.0,310.0,0,4,0,1
1577.0,303.0,0,4,0,1
1576.0,287.0,0,4,0,1
1574.0,278.0,0,4,0,1
1572.0,270.0,0,4,0,1
1572.0,260.0,0,4,0,1
1569.0,252.0,0,4,0,1
1567.0,242.0,0,4,0,1
1564.0,232.0,0,4,0,1
1562.0,225.0,0,4,0,1
1558.0,215.0,0,4,0,1
1555.0,208.0,0,4,0,1
1553.0,199.0,0,4,0,1
1550.0,192.0,0,4,0,1
1548.0,185.0,0,4,0,1
1545.0,179.0,0,4,0,1
1543.0,173.0,0,4,0,1
1540.0,167.0,0,4,0,1
1537.0,161.0,0,4,0,1
1534.0,156.0,0,4,0,1
1531.0,150.0,0,4,0,1
1528.0,146.0,0,4,0,1
1525.0,140.0,0,4,0,1
1521.0,135.0,0,4,0,1
1518.0,131.0,0,4,0,1
1515.0,127.0,0,4,0,1
1512.0,122.0,0,4,0,1
1508.0,119.0,0,4,0,1
1507.0,116.0,0,4,0,1
1504.0,114.0,0,4,0,1
1501.0,110.0,0,4,0,1
1497.0,107.0,0,4,0,1
1495.0,104.0,0,4,0,1
1492.0,101.0,0,4,0,1
1489.0,99.0,0,4,0,1
1486.0,97.0,0,4,0,1
1484.0,95.0,0,4,0,1
1482.0,92.0,0,4,0,1
1481.0,91.0,0,4,0,1
1479.0,90.0,0,4,0,1
1479.0,89.0,0,4,0,1
1478.0,88.0,0,4,0,1
1477.0,88.0,0,4,0,1
1477.0,86.0,0,4,0,1
1476.0,86.0,0,4,0,1
1476.0,85.0,0,4,0,1
1475.0,85.0,0,4,0,1
1474.0,84.0,0,4,0,1
1473.0,83.0,0,4,0,1
1472.0,83.0,0,4,0,1
1490.0,116.0,0,4,0,1
1489.0,115.0,0,4,0,1
1489.0,114.0,0,4,0,1
1488.0,114.0,0,4,0,1
1488.0,112.0,0,4,0,1
1487.0,112.0,0,4,0,1
1487.0,111.0,0,4,0,1
1486.0,111.0,0,4,0,1
1485.0,110.0,0,4,0,1
1484.0,109.0,0,4,0,1
1482.0,108.0,0,4,0,1
1480.0,106.0,0,4,0,1
1477.0,106.0,0,4,0,1
1475.0,104.0,0,4,0,1
1473.0,103.0,0,4,0,1
1471.0,101.0,0,4,0,1
1469.0,100.0,0,4,0,1
1466.0,98.0,0,4,0,1
1464.0,97.0,0,4,0,1
1462.0,96.0,0,4,0,1
1460.0,96.0,0,4,0,1
1458.0,94.0,0,4,0,1
1455.0,93.0,0,4,0,1
1453.0,92.0,0,4,0,1
1451.0,91.0,0,4,0,1
1449.0,90.0,0,4,0,1
1446.0,89.0,0,4,0,1
1443.0,87.0,0,4,0,1
1440.0,85.0,0,4,0,1
1437.0,85.0,0,4,0,1
1435.0,83.0,0,4,0,1
1433.0,82.0,0,4,0,1
1431.0,82.0,0,4,0,1
1429.0,81.0,0,4,0,1
1426.0,80.0,0,4,0,1
1424.0,79.0,0,4,0,1
1421.0,78.0,0,4,0,1
1419.0,77.0,0,4,0,1
1416.0,76.0,0,4,0,1
1414.0,76.0,0,4,0,1
1412.0,75.0,0,4,0,1
1408.0,73.0,0,4,0,1
1406.0,73.0,0,4,0,1
1404.0,72.0,0,4,0,1
1402.0,72.0,0,4,0,1
1399.0,72.0,0,4,0,1
1397.0,70.0,0,4,0,1
1394.0,69.0,0,4,0,1
1392.0,69.0,0,4,0,1
1390.0,68.0,0,4,0,1
1387.0,68.0,0,4,0,1
1386.0,67.0,0,4,0,1
1384.0,67.0,0,4,0,1
1381.0,66.0,0,4,0,1
1378.0,66.0,0,4,0,1
1375.0,66.0,0,4,0,1
1372.0,66.0,0,4,0,1
1370.0,66.0,0,4,0,1
1367.0,66.0,0,4,0,1
1366.0,66.0,0,4,0,1
1363.0,66.0,0,4,0,1
1360.0,66.0,0,4,0,1
1359.0,66.0,0,4,0,1
1356.0,66.0,0,4,0,1
1354.0,65.0,0,4,0,1
